!{"Time":7,"AccX":0,"AccY":0,"AccZ":0,"GyroX":0,"GyroY":0,"GyroZ":0}
{"Time":25968,"AccX":0.44921876,"AccY":1.10253906,"AccZ":0.65917968,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":26120,"AccX":0.45410156,"AccY":1.4882812,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":-1.36585332}
{"Time":26265,"AccX":0.41503908,"AccY":1.8789062,"AccZ":0.60546876,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":26416,"AccX":0.51757812,"AccY":1.9765625,"AccZ":0.72265624,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":26567,"AccX":0.48339844,"AccY":1.9765625,"AccZ":0.71777344,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":26717,"AccX":0.546875,"AccY":1.6835937,"AccZ":0.65917968,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":26865,"AccX":0.44921876,"AccY":1.12695312,"AccZ":0.74218752,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":27017,"AccX":0.42480468,"AccY":1.78125,"AccZ":0.65917968,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":27165,"AccX":0.43945312,"AccY":0.999023424,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":27318,"AccX":0.43457032,"AccY":1,"AccZ":0.63476564,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":27459,"AccX":0.50292968,"AccY":1.9277344,"AccZ":0.625,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":27604,"AccX":0.5419922,"AccY":1.11230469,"AccZ":0.61523436,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":27755,"AccX":0.52734376,"AccY":1.5859375,"AccZ":0.625,"GyroX":0.42682928,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":27898,"AccX":0.49316408,"AccY":1.2929687,"AccZ":0.67382816,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":28049,"AccX":0.60058592,"AccY":1.5859375,"AccZ":0.60058592,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":28198,"AccX":0.6201172,"AccY":1.7324219,"AccZ":0.60546876,"GyroX":0.731707328,"GyroY":0.304878048,"GyroZ":0.85365856}
{"Time":28347,"AccX":0.51757812,"AccY":1.6347656,"AccZ":0.73242184,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":28497,"AccX":0.57128908,"AccY":1.6347656,"AccZ":0.73242184,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":28648,"AccX":0.48828124,"AccY":1.9765625,"AccZ":0.73242184,"GyroX":0.85365856,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":28796,"AccX":0.47851564,"AccY":1.12207031,"AccZ":0.60058592,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":28948,"AccX":0.43945312,"AccY":1.4394531,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":29097,"AccX":0.51757812,"AccY":1.5371094,"AccZ":0.74218752,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":29247,"AccX":0.52734376,"AccY":1.9765625,"AccZ":0.67871096,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":29396,"AccX":0.49804688,"AccY":1.1953125,"AccZ":0.6298828,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":29545,"AccX":0.57617188,"AccY":1.488281,"AccZ":0.65917968,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":29693,"AccX":0.50781248,"AccY":1.5371094,"AccZ":0.57128908,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":29845,"AccX":0.44433592,"AccY":0.997558592,"AccZ":0.6201172,"GyroX":0.731707328,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":29996,"AccX":0.57128908,"AccY":1.78125,"AccZ":0.52246092,"GyroX":0.792682944,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":30144,"AccX":0.52246092,"AccY":1.7324219,"AccZ":0.61035156,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":30294,"AccX":0.58105468,"AccY":1.10253906,"AccZ":0.6201172,"GyroX":0.792682944,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":30444,"AccX":0.44433592,"AccY":1.6835937,"AccZ":0.58593752,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":30595,"AccX":0.5419922,"AccY":1.5371094,"AccZ":0.65429688,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":30745,"AccX":0.49316408,"AccY":1.6835937,"AccZ":0.65917968,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":30895,"AccX":0.51757812,"AccY":1.5859375,"AccZ":0.82519528,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":31045,"AccX":0.37597656,"AccY":1.78125,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":31195,"AccX":0.5419922,"AccY":1.4394531,"AccZ":0.60058592,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":31344,"AccX":0.45410156,"AccY":1.5371094,"AccZ":0.66894532,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.609756096}
{"Time":31495,"AccX":0.49804688,"AccY":1.15136719,"AccZ":0.64453124,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":31647,"AccX":0.41015624,"AccY":1.6835937,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":31798,"AccX":0.5517578,"AccY":1.6835937,"AccZ":0.67382816,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":31946,"AccX":0.51269532,"AccY":1.9765625,"AccZ":0.64453124,"GyroX":0.731707328,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":32097,"AccX":0.48339844,"AccY":1.390625,"AccZ":0.57617188,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":32244,"AccX":0.43457032,"AccY":1.4394531,"AccZ":0.68847656,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":32394,"AccX":0.47851564,"AccY":1.8789062,"AccZ":0.56640624,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":32544,"AccX":0.52734376,"AccY":1.2929687,"AccZ":0.71777344,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":32694,"AccX":0.61035156,"AccY":1.78125,"AccZ":0.6298828,"GyroX":0.670731712,"GyroY":0.365853664,"GyroZ":0.792682944}
{"Time":32841,"AccX":0.56152344,"AccY":1.78125,"AccZ":0.64941408,"GyroX":0.487804896,"GyroY":0.914634176,"GyroZ":0.914634176}
{"Time":32991,"AccX":0.3955078,"AccY":1,"AccZ":0.75195312,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":33130,"AccX":0.59570312,"AccY":1.10742188,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":33283,"AccX":0.56152344,"AccY":1.9765625,"AccZ":0.58593752,"GyroX":0.42682928,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":33431,"AccX":0.49316408,"AccY":1.1953125,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":33582,"AccX":0.41015624,"AccY":1.2441406,"AccZ":0.61523436,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":33731,"AccX":0.42480468,"AccY":0.996582016,"AccZ":0.61523436,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":33883,"AccX":0.57128908,"AccY":1.8789062,"AccZ":0.57128908,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":34034,"AccX":0.45410156,"AccY":1.6347656,"AccZ":0.68359376,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":34184,"AccX":0.61523436,"AccY":1.9765625,"AccZ":0.67871096,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":34333,"AccX":0.58105468,"AccY":1.10253906,"AccZ":0.65917968,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":34485,"AccX":0.5517578,"AccY":1.1953125,"AccZ":0.69335936,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":34634,"AccX":0.61035156,"AccY":1.12695312,"AccZ":0.66406248,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":34786,"AccX":0.51269532,"AccY":1.3417968,"AccZ":0.66894532,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":34937,"AccX":0.56640624,"AccY":1.7324219,"AccZ":0.60546876,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":35087,"AccX":0.45410156,"AccY":0.998535168,"AccZ":0.70312496,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":35238,"AccX":0.50292968,"AccY":1.390625,"AccZ":0.71289064,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":35389,"AccX":0.59082032,"AccY":1.9765625,"AccZ":0.60546876,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":35537,"AccX":0.59570312,"AccY":1.12207031,"AccZ":0.67382816,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":35686,"AccX":0.42968752,"AccY":1.390625,"AccZ":0.67871096,"GyroX":0.304878048,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":35835,"AccX":0.61523436,"AccY":1.8789062,"AccZ":0.60546876,"GyroX":0.42682928,"GyroY":0.85365856,"GyroZ":0.731707328}
{"Time":35984,"AccX":0.4736328,"AccY":1.78125,"AccZ":0.70800784,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.670731712}
{"Time":36131,"AccX":0.45410156,"AccY":1,"AccZ":0.68847656,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":36273,"AccX":0.45898436,"AccY":1.2929687,"AccZ":0.6298828,"GyroX":0.670731712,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":36422,"AccX":0.50781248,"AccY":1.7324219,"AccZ":0.70312496,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":36573,"AccX":0.59082032,"AccY":1.6347656,"AccZ":0.66406248,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.670731712}
{"Time":36723,"AccX":0.43457032,"AccY":1.6835937,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":36873,"AccX":0.5517578,"AccY":1.7324219,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":37022,"AccX":0.40039064,"AccY":0.99609376,"AccZ":0.72265624,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.975609792}
{"Time":37173,"AccX":0.55664064,"AccY":1.9765625,"AccZ":0.70800784,"GyroX":0.670731712,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":37322,"AccX":0.53710936,"AccY":1.4882812,"AccZ":0.74218752,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.731707328}
{"Time":37474,"AccX":0.45898436,"AccY":1.390625,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.670731712}
{"Time":37623,"AccX":0.49804688,"AccY":1.976562,"AccZ":0.625,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":-1.97561}
{"Time":37765,"AccX":0.58593752,"AccY":1.4394531,"AccZ":0.65917968,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.670731712}
{"Time":37915,"AccX":0.45898436,"AccY":0.999023424,"AccZ":0.58593752,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":38068,"AccX":0.43457032,"AccY":1.4882812,"AccZ":0.61035156,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":38217,"AccX":0.41992188,"AccY":1.13671875,"AccZ":0.66894532,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":38368,"AccX":0.48339844,"AccY":1.11230469,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":38517,"AccX":0.51269532,"AccY":1.5859375,"AccZ":0.6201172,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":38664,"AccX":0.48828124,"AccY":1.9277344,"AccZ":0.6298828,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":38813,"AccX":0.52246092,"AccY":1.5371094,"AccZ":0.66406248,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":38964,"AccX":0.58105468,"AccY":1.4882812,"AccZ":0.70312496,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":39113,"AccX":0.53710936,"AccY":0.994628928,"AccZ":0.66406248,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":39266,"AccX":0.52246092,"AccY":1.3417968,"AccZ":0.68359376,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":39414,"AccX":0.58593752,"AccY":1.4882812,"AccZ":0.57128908,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":39564,"AccX":0.52734376,"AccY":1.2441406,"AccZ":0.65917968,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":39714,"AccX":0.50781248,"AccY":1.5859375,"AccZ":0.59570312,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":39865,"AccX":0.57128908,"AccY":1.1953125,"AccZ":0.55664064,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":40015,"AccX":0.49316408,"AccY":1.5859375,"AccZ":0.60058592,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.670731712}
{"Time":40166,"AccX":0.625,"AccY":1.4394531,"AccZ":0.51757812,"GyroX":0.609756096,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":40309,"AccX":0.45410156,"AccY":1.976562,"AccZ":0.63476564,"GyroX":0.670731712,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":40457,"AccX":0.50292968,"AccY":0.999023424,"AccZ":0.69824216,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":40609,"AccX":0.51269532,"AccY":1.2441406,"AccZ":0.73730472,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":40759,"AccX":0.57617188,"AccY":1.3417968,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":40904,"AccX":0.48339844,"AccY":1.78125,"AccZ":0.64453124,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":41054,"AccX":0.44433592,"AccY":1.4882812,"AccZ":0.65429688,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":41203,"AccX":0.51757812,"AccY":1.11230469,"AccZ":0.59570312,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":41354,"AccX":0.49804688,"AccY":1.390625,"AccZ":0.6298828,"GyroX":0.365853664,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":41502,"AccX":0.50781248,"AccY":1.3417968,"AccZ":0.68847656,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":41652,"AccX":0.66894532,"AccY":1.9277344,"AccZ":0.69335936,"GyroX":0.42682928,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":41800,"AccX":0.45410156,"AccY":1.1464843,"AccZ":0.58593752,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":41952,"AccX":0.60058592,"AccY":1.9277344,"AccZ":0.63476564,"GyroX":0.42682928,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":42101,"AccX":0.3955078,"AccY":1.488281,"AccZ":0.58593752,"GyroX":0.670731712,"GyroY":0.914634176,"GyroZ":0.731707328}
{"Time":42250,"AccX":0.41992188,"AccY":0.993164032,"AccZ":0.71777344,"GyroX":0.487804896,"GyroY":0.85365856,"GyroZ":0.731707328}
{"Time":42401,"AccX":0.50292968,"AccY":1.6347656,"AccZ":0.71777344,"GyroX":0.914634176,"GyroY":0.731707328,"GyroZ":-1.36585332}
{"Time":42553,"AccX":0.49804688,"AccY":1.6835937,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.670731712}
{"Time":42703,"AccX":0.46875,"AccY":0.996582016,"AccZ":0.63964844,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":42852,"AccX":0.65917968,"AccY":1.7324219,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":43003,"AccX":0.52246092,"AccY":1.11230469,"AccZ":0.59082032,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.609756096}
{"Time":43155,"AccX":0.60058592,"AccY":1.10742188,"AccZ":0.68847656,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":43307,"AccX":0.53222656,"AccY":1.9277344,"AccZ":0.63964844,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":43455,"AccX":0.40039064,"AccY":1.2929687,"AccZ":0.64453124,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":43606,"AccX":0.53222656,"AccY":1.488281,"AccZ":0.64453124,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":43755,"AccX":0.40527344,"AccY":1,"AccZ":0.60058592,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":43896,"AccX":0.53710936,"AccY":1.1953125,"AccZ":0.6201172,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":44046,"AccX":0.58593752,"AccY":1.12695312,"AccZ":0.63476564,"GyroX":0.42682928,"GyroY":0.914634176,"GyroZ":0.975609792}
{"Time":44196,"AccX":0.4638672,"AccY":1.6835937,"AccZ":0.58105468,"GyroX":0.42682928,"GyroY":0.731707328,"GyroZ":0.670731712}
{"Time":44345,"AccX":0.53222656,"AccY":1.1953125,"AccZ":0.6298828,"GyroX":0.42682928,"GyroY":0.365853664,"GyroZ":0.914634176}
{"Time":44494,"AccX":0.57128908,"AccY":1.3417968,"AccZ":0.57128908,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":44645,"AccX":0.546875,"AccY":1.3417968,"AccZ":0.59082032,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":44792,"AccX":0.58593752,"AccY":1.3417968,"AccZ":0.66406248,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":44944,"AccX":0.56152344,"AccY":1.78125,"AccZ":0.72265624,"GyroX":0.365853664,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":45092,"AccX":0.4736328,"AccY":1.8789062,"AccZ":0.58105468,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":45242,"AccX":0.4638672,"AccY":1.4882812,"AccZ":0.66894532,"GyroX":0.731707328,"GyroY":0.914634176,"GyroZ":0.975609792}
{"Time":45392,"AccX":0.59570312,"AccY":1.4394531,"AccZ":0.70800784,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":45543,"AccX":0.45898436,"AccY":1.7324219,"AccZ":0.55664064,"GyroX":0.731707328,"GyroY":0.42682928,"GyroZ":0.731707328}
{"Time":45692,"AccX":0.57128908,"AccY":1.7324219,"AccZ":0.59082032,"GyroX":0.54878048,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":45842,"AccX":0.52734376,"AccY":1.7324219,"AccZ":0.56152344,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":45992,"AccX":0.5419922,"AccY":1.390625,"AccZ":0.63476564,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.487804896}
{"Time":46141,"AccX":0.58105468,"AccY":1.7324219,"AccZ":0.59082032,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":46289,"AccX":0.45898436,"AccY":1.6347656,"AccZ":0.67382816,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":46441,"AccX":0.46875,"AccY":1,"AccZ":0.63476564,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":46580,"AccX":0.60546876,"AccY":0.998535168,"AccZ":0.69335936,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":46733,"AccX":0.58593752,"AccY":1,"AccZ":0.69824216,"GyroX":0.54878048,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":46874,"AccX":0.5419922,"AccY":1.13671875,"AccZ":0.70800784,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":47025,"AccX":0.45898436,"AccY":1.9277344,"AccZ":0.67382816,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":47175,"AccX":0.57128908,"AccY":1.6347656,"AccZ":0.69824216,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":47326,"AccX":0.45898436,"AccY":1.5859375,"AccZ":0.69824216,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":47475,"AccX":0.59570312,"AccY":1.10742188,"AccZ":0.68847656,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":47628,"AccX":0.47851564,"AccY":1.8789062,"AccZ":0.69824216,"GyroX":0.609756096,"GyroY":0.85365856,"GyroZ":-1.36585332}
{"Time":47777,"AccX":0.46875,"AccY":1.4882812,"AccZ":0.59082032,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":47924,"AccX":0.48828124,"AccY":1.6835937,"AccZ":0.6201172,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":48072,"AccX":0.57617188,"AccY":1.7324219,"AccZ":0.57617188,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":48222,"AccX":0.43457032,"AccY":1,"AccZ":0.70312496,"GyroX":0.792682944,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":48364,"AccX":0.51757812,"AccY":1.6835937,"AccZ":0.65917968,"GyroX":0.42682928,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":48514,"AccX":0.67871096,"AccY":1.8789062,"AccZ":0.66894532,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":48663,"AccX":0.58105468,"AccY":1.78125,"AccZ":0.61035156,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":48813,"AccX":0.58105468,"AccY":1.7324219,"AccZ":0.69824216,"GyroX":0.731707328,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":48961,"AccX":0.41503908,"AccY":1.5859375,"AccZ":0.75195312,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":-1.36585332}
{"Time":49112,"AccX":0.53710936,"AccY":1.3417968,"AccZ":0.63964844,"GyroX":0.365853664,"GyroY":0.609756096,"GyroZ":-1.97561}
{"Time":49259,"AccX":0.57128908,"AccY":1.12695312,"AccZ":0.72753904,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":49411,"AccX":0.58593752,"AccY":1.13671875,"AccZ":0.67382816,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":49561,"AccX":0.50292968,"AccY":1,"AccZ":0.71777344,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":49702,"AccX":0.41992188,"AccY":1.3417968,"AccZ":0.63476564,"GyroX":0.792682944,"GyroY":0.487804896,"GyroZ":0.609756096}
{"Time":49853,"AccX":0.4736328,"AccY":1.2929687,"AccZ":0.71289064,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":50001,"AccX":0.4736328,"AccY":1.976562,"AccZ":0.69335936,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":50147,"AccX":0.49316408,"AccY":1.5859375,"AccZ":0.74707032,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":50296,"AccX":0.46875,"AccY":1.6835937,"AccZ":0.68847656,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":50444,"AccX":0.5419922,"AccY":1.10253906,"AccZ":0.67871096,"GyroX":0.85365856,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":50593,"AccX":0.48339844,"AccY":1.2929687,"AccZ":0.53222656,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":50744,"AccX":0.59570312,"AccY":1.5859375,"AccZ":0.55664064,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.670731712}
{"Time":50895,"AccX":0.59570312,"AccY":1.4882812,"AccZ":0.78125,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":51043,"AccX":0.57128908,"AccY":1.8300781,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":51192,"AccX":0.47851564,"AccY":1.976562,"AccZ":0.69335936,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":51342,"AccX":0.57128908,"AccY":1.2441406,"AccZ":0.625,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":51487,"AccX":0.63964844,"AccY":1.8789062,"AccZ":0.68359376,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":51637,"AccX":0.59082032,"AccY":1.6835937,"AccZ":0.71289064,"GyroX":0.365853664,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":51787,"AccX":0.52246092,"AccY":1.2929687,"AccZ":0.66406248,"GyroX":0.365853664,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":51939,"AccX":0.48339844,"AccY":1.1464843,"AccZ":0.64941408,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.85365856}
